invoiceID,customerID,prodID,saleDate,amt,qty,discounted
43601,17,84,2007-11-18,3559.68,16,0
43606,13,84,2005-07-28,31147.2,140,0
43642,15,84,2010-02-13,29367.36,132,0
43702,16,84,2005-06-04,17353.44,78,0
43964,7,84,2009-09-06,32037.12,144,0
43981,17,84,2009-07-30,30702.24,138,0
44012,17,84,2006-05-16,24027.84,108,0
44054,9,84,2009-08-11,40936.32,184,0
44087,13,84,2009-10-05,21135.6,95,0
44182,6,84,2006-09-11,3782.16,17,0
44192,31,84,2008-12-09,41826.24,188,0
44197,26,84,2009-11-26,9566.64,43,0
44266,2,84,2009-11-20,42271.2,190,0
44268,15,84,2007-04-18,23805.36,107,0
44355,13,84,2006-01-09,13126.32,59,0
44370,39,84,2009-12-05,32482.08,146,0
44382,4,84,2009-04-22,18910.8,85,0
44414,14,84,2010-04-09,4004.64,18,0
44549,10,84,2009-05-31,33149.52,149,0
44583,2,84,2005-03-07,4449.6,20,0
44584,38,84,2010-08-20,37599.12,169,0
44631,6,84,2006-12-22,15128.64,68,0
44712,28,84,2010-04-15,18688.32,84,0
44748,1,84,2008-08-11,15573.6,70,0
44782,25,84,2006-09-24,37154.16,167,0
44799,14,84,2005-06-23,31147.2,140,0
44869,5,84,2007-05-15,18243.36,82,0
45098,4,84,2009-07-20,23582.88,106,0
45414,36,84,2009-04-09,22692.96,102,0
45486,34,84,2005-03-24,26602.66,146,1
45548,27,84,2010-08-05,11346.48,51,0
45564,39,84,2009-08-15,33594.48,151,0
45646,35,84,2010-10-17,8454.24,38,0
45738,40,84,2009-02-12,28699.92,129,0
45763,31,84,2010-01-09,22915.44,103,0
45806,6,84,2007-07-15,9566.64,43,0
45829,28,84,2007-09-12,37376.64,168,0
45873,21,84,2006-10-31,3337.2,15,0
45885,34,84,2009-04-11,10901.52,49,0
45890,36,84,2008-07-05,37154.16,167,0
45900,19,84,2007-04-16,27587.52,124,0
45942,29,84,2008-06-07,15573.6,70,0
46028,23,84,2005-05-03,16463.52,74,0
46039,16,84,2010-05-01,23137.92,104,0
46053,40,84,2005-10-15,22025.52,99,0
46071,29,84,2009-09-14,10456.56,47,0
46099,19,84,2006-04-19,18020.88,81,0
46139,23,84,2010-10-29,13126.32,59,0
46211,11,84,2008-05-02,24027.84,108,0
46388,7,84,2008-01-21,34706.88,156,0
46425,17,84,2008-01-08,30479.76,137,0
46620,22,84,2009-05-13,15128.64,68,0
46626,30,84,2009-12-10,21358.08,96,0
46664,38,84,2006-09-18,36486.72,164,0
46692,11,84,2008-09-19,27365.04,123,0
46841,2,84,2010-02-27,42048.72,189,0
46857,7,84,2006-12-19,20023.2,90,0
46904,13,84,2008-05-25,17798.4,80,0
46982,14,84,2010-05-21,40268.88,181,0
46992,9,84,2009-04-08,44496,200,0
47001,18,84,2008-02-16,20023.2,90,0
47038,36,84,2006-12-29,7786.8,35,0
47159,14,84,2007-05-24,9566.64,43,0
47186,27,84,2005-02-05,32704.56,147,0
47220,32,84,2010-10-01,37821.6,170,0
47232,16,84,2008-02-12,3782.16,17,0
47248,6,84,2009-03-01,19578.24,88,0
47321,8,84,2010-07-30,31147.2,140,0
47334,15,84,2007-08-01,23360.4,105,0
47349,34,84,2005-12-20,40046.4,180,0
47350,28,84,2007-06-24,18020.88,81,0
47559,11,84,2005-03-18,38711.52,174,0
47787,7,84,2005-07-18,12236.4,55,0
47916,12,84,2009-06-08,40713.84,183,0
47926,37,84,2009-02-05,16241.04,73,0
47933,31,84,2008-11-16,31592.16,142,0
47954,7,84,2006-03-20,18020.88,81,0
48032,25,84,2007-06-06,19133.28,86,0
48094,21,84,2006-03-03,35151.84,158,0
48131,9,84,2010-08-24,29367.36,132,0
48175,5,84,2008-03-04,3337.2,15,0
48348,6,84,2008-02-01,23137.92,104,0
48360,11,84,2010-08-27,13126.32,59,0
48361,10,84,2005-05-21,40936.32,184,0
48385,9,84,2005-02-12,35596.8,160,0
48498,5,84,2007-06-03,16241.04,73,0
48541,15,84,2007-08-25,39601.44,178,0
48677,37,84,2006-01-22,9566.64,43,0
48693,24,84,2008-05-14,8231.76,37,0
48873,35,84,2005-09-17,12458.88,56,0
48973,33,84,2005-12-01,16908.48,76,0
49056,3,84,2005-04-06,43828.56,197,0
49246,37,84,2005-03-10,40046.4,180,0
49283,20,84,2005-10-21,26030.16,117,0
49338,28,84,2008-10-20,18243.36,82,0
49358,34,84,2007-09-15,19800.72,89,0
49394,33,84,2007-05-06,40936.32,184,0
49780,22,84,2008-05-08,19355.76,87,0
49784,2,84,2007-12-09,36709.2,165,0
49833,18,84,2005-04-18,32037.12,144,0
49902,6,84,2006-04-17,31147.2,140,0
50095,28,84,2010-04-04,41158.8,185,0
50190,24,84,2009-12-18,28477.44,128,0
50199,5,84,2005-12-17,25807.68,116,0
50271,13,84,2010-08-19,12013.92,54,0
50346,38,84,2005-09-29,44496,200,0
50420,8,84,2007-08-24,22915.44,103,0
50449,25,84,2008-10-03,43383.6,195,0
50460,39,84,2006-12-26,2669.76,12,0
50584,24,84,2006-08-02,22692.96,102,0
50625,17,84,2005-05-13,7341.84,33,0
50629,37,84,2008-04-17,32037.12,144,0
50703,28,84,2005-06-26,7786.8,35,0
50911,3,84,2005-02-27,42716.16,192,0
50926,24,84,2006-08-08,16686,75,0
50939,6,84,2005-05-17,44496,200,0
50956,1,84,2006-04-23,12681.36,57,0
51031,31,84,2010-01-14,11791.44,53,0
51038,19,84,2007-02-12,23805.36,107,0
51091,37,84,2006-02-27,28254.96,127,0
51124,6,84,2008-09-13,20245.68,91,0
51212,29,84,2010-04-23,26252.64,118,0
51264,23,84,2006-07-11,4227.12,19,0
51307,7,84,2009-04-12,28699.92,129,0
51431,25,84,2010-10-23,23137.92,104,0
51441,31,84,2005-02-25,36486.72,164,0
51496,22,84,2010-04-28,20245.68,91,0
51556,2,84,2005-04-20,24695.28,111,0
51581,24,84,2007-06-05,20690.64,93,0
51582,21,84,2009-07-28,12681.36,57,0
51585,38,84,2008-06-24,12458.88,56,0
51639,37,84,2008-12-31,8899.2,40,0
51681,36,84,2006-12-16,4449.6,20,0
51693,29,84,2007-08-10,37821.6,170,0
51754,5,84,2006-09-30,34039.44,153,0
51770,16,84,2008-08-25,28699.92,129,0
51773,15,84,2009-02-01,11791.44,53,0
51789,17,84,2006-07-02,14906.16,67,0
52031,34,84,2008-07-06,18020.88,81,0
52200,17,84,2007-10-29,10011.6,45,0
52342,39,84,2006-03-10,16018.56,72,0
52384,20,84,2010-04-07,8676.72,39,0
52584,35,84,2006-04-01,17353.44,78,0
52589,13,84,2009-08-02,40491.36,182,0
52609,14,84,2009-12-02,20023.2,90,0
52624,27,84,2006-04-26,6674.4,30,0
52634,20,84,2008-02-22,21135.6,95,0
52787,18,84,2006-12-07,6006.96,27,0
52943,35,84,2009-07-12,37599.12,169,0
53083,38,84,2010-03-19,42493.68,191,0
53102,26,84,2005-11-16,44051.04,198,0
53167,6,84,2007-08-11,42048.72,189,0
53234,39,84,2006-04-24,35596.8,160,0
53407,32,84,2007-04-19,41603.76,187,0
53419,20,84,2010-10-22,16463.52,74,0
53444,22,84,2008-02-28,41381.28,186,0
53471,24,84,2008-08-30,36709.2,165,0
53493,33,84,2009-08-21,25140.24,113,0
53698,3,84,2010-04-12,22470.48,101,0
53739,18,84,2006-02-10,43828.56,197,0
53827,36,84,2010-06-01,36264.24,163,0
53885,9,84,2005-07-29,24027.84,108,0
53916,1,84,2009-01-25,32037.12,144,0
53943,40,84,2005-02-12,32259.6,145,0
53965,31,84,2007-04-24,42271.2,190,0
53995,2,84,2009-11-19,16908.48,76,0
54068,11,84,2005-12-18,17353.44,78,0
54102,21,84,2008-05-20,35374.32,159,0
54104,21,84,2007-05-20,16241.04,73,0
54252,17,84,2006-01-14,10901.52,49,0
54259,33,84,2005-06-19,25585.2,115,0
54488,24,84,2006-12-11,10234.08,46,0
54502,37,84,2005-09-27,42493.68,191,0
54601,22,84,2009-10-25,11346.48,51,0
54695,29,84,2009-09-07,34706.88,156,0
54837,7,84,2010-07-02,32482.08,146,0
54888,38,84,2006-08-27,39823.92,179,0
54969,40,84,2007-11-15,8676.72,39,0
54978,21,84,2010-03-29,36931.68,166,0
55017,19,84,2005-08-14,28032.48,126,0
55072,2,84,2006-01-03,32704.56,147,0
55078,8,84,2005-05-30,33594.48,151,0
55106,12,84,2009-03-08,32259.6,145,0
55216,26,84,2010-05-07,35819.28,161,0
55224,19,84,2009-07-02,3337.2,15,0
55349,31,84,2005-07-17,42048.72,189,0
55402,8,84,2008-07-31,2669.76,12,0
55403,8,84,2006-07-31,22915.44,103,0
55510,15,84,2006-07-27,10011.6,45,0
135,25,85,2008-11-30,17680.68,107,0
250,27,85,2010-04-12,27099.36,164,0
261,20,85,2007-06-20,6113.88,37,0
344,21,85,2008-08-25,17350.2,105,0
406,31,85,2005-05-26,8096.76,49,0
607,36,85,2007-09-19,19994.04,121,0
768,40,85,2009-09-22,10244.88,62,0
860,34,85,2008-09-24,31560.84,191,0
884,30,85,2005-09-18,23629.32,143,0
959,20,85,2010-07-09,23794.56,144,0
986,28,85,2005-02-22,22637.88,137,0
1003,35,85,2010-03-26,22307.4,135,0
1069,15,85,2010-05-22,18837.36,114,0
1095,14,85,2007-04-27,30238.92,183,0
1131,24,85,2005-03-29,10079.64,61,0
1290,10,85,2006-05-05,4131,25,0
1304,26,85,2009-04-27,22968.36,139,0
1347,31,85,2009-03-27,12723.48,77,0
1382,19,85,2008-01-18,21150.72,128,0
1620,19,85,2005-02-21,19167.84,116,0
1670,39,85,2008-05-10,14706.36,89,0
1689,1,85,2007-01-20,20159.28,122,0
1698,2,85,2005-12-19,6774.84,41,0
1716,39,85,2005-05-05,12723.48,77,0
1765,2,85,2005-03-12,18176.4,110,0
1868,19,85,2005-06-12,13714.92,83,0
1888,19,85,2007-10-31,14375.88,87,0
1908,35,85,2007-05-30,16028.28,97,0
2015,7,85,2010-05-05,5783.4,35,0
2096,18,85,2009-07-19,1982.88,12,0
2161,10,85,2007-04-14,11566.8,70,0
2168,21,85,2009-11-04,4131,25,0
2237,15,85,2007-05-31,25116.48,152,0
2437,32,85,2010-04-04,24455.52,148,0
2905,20,85,2009-05-25,31230.36,189,0
2931,15,85,2005-05-15,26273.16,159,0
2958,6,85,2009-07-02,32221.8,195,0
2963,37,85,2009-03-11,9088.2,55,0
2970,8,85,2008-08-03,22307.4,135,0
2976,3,85,2008-08-28,32056.56,194,0
3019,5,85,2010-07-07,5618.16,34,0
3067,29,85,2006-04-18,6774.84,41,0
3082,17,85,2008-01-31,8427.24,51,0
3088,34,85,2007-02-19,20820.24,126,0
3344,36,85,2009-01-08,14210.64,86,0
3352,5,85,2009-05-22,27925.56,169,0
3418,10,85,2007-09-26,19663.56,119,0
3456,8,85,2009-06-30,2974.32,18,0
3634,3,85,2009-07-27,8427.24,51,0
3643,36,85,2005-02-21,19994.04,121,0
3700,31,85,2006-04-17,29412.72,178,0
3703,28,85,2007-02-19,14210.64,86,0
3713,9,85,2009-09-14,32387.04,196,0
3765,26,85,2009-09-26,5122.44,31,0
3867,15,85,2009-08-27,29412.72,178,0
3873,1,85,2007-08-05,20820.24,126,0
4130,37,85,2008-09-22,23959.8,145,0
4263,31,85,2007-07-18,24290.28,147,0
4265,31,85,2009-07-18,21481.2,130,0
4272,30,85,2009-03-01,15697.8,95,0
4346,38,85,2010-01-05,14541.12,88,0
4465,32,85,2007-08-08,14210.64,86,0
4514,29,85,2008-11-09,7270.56,44,0
4596,26,85,2006-03-27,18011.16,109,0
4645,13,85,2006-05-06,4957.2,30,0
4654,27,85,2006-09-21,8592.48,52,0
4763,4,85,2008-03-01,5618.16,34,0
4821,7,85,2006-02-07,17350.2,105,0
4834,9,85,2009-09-17,21976.92,133,0
4842,9,85,2005-09-17,28090.8,170,0
4850,35,85,2010-01-02,4461.48,27,0
4951,35,85,2007-12-05,32717.52,198,0
5046,8,85,2007-04-12,13714.92,83,0
5074,32,85,2008-05-29,21646.44,131,0
5150,17,85,2005-10-14,6113.88,37,0
5181,24,85,2009-04-03,21976.92,133,0
5221,38,85,2006-12-25,28421.28,172,0
5242,11,85,2008-02-22,9914.4,60,0
5291,6,85,2007-02-09,19167.84,116,0
5321,32,85,2006-05-07,9583.92,58,0
5380,17,85,2008-02-06,16193.52,98,0
5392,30,85,2006-08-25,2809.08,17,0
5396,25,85,2008-07-15,13384.44,81,0
5442,30,85,2006-07-04,9914.4,60,0
5477,23,85,2005-12-10,24620.76,149,0
5521,4,85,2007-03-11,29082.24,176,0
5602,1,85,2007-03-26,31065.12,188,0
5610,9,85,2005-10-30,11401.56,69,0
5696,35,85,2009-01-04,22803.12,138,0
5707,39,85,2008-03-12,6279.12,38,0
5765,27,85,2006-12-11,31230.36,189,0
5810,22,85,2005-12-20,21811.68,132,0
6160,20,85,2009-11-18,20489.76,124,0
6181,21,85,2006-12-16,32552.28,197,0
6200,21,85,2008-12-01,30569.4,185,0
6334,37,85,2009-05-08,15036.84,91,0
6404,6,85,2010-10-03,14706.36,89,0
6471,35,85,2006-04-02,20655,125,0
6496,36,85,2008-11-14,29082.24,176,0
6612,2,85,2007-05-03,22968.36,139,0
6660,16,85,2009-07-21,12393,75,0
6713,11,85,2010-08-26,5783.4,35,0
6723,30,85,2010-02-14,27760.32,168,0
6782,20,85,2009-03-02,30073.68,182,0
6801,22,85,2009-02-04,4461.48,27,0
6814,25,85,2006-06-12,30073.68,182,0
6823,38,85,2010-05-13,9253.44,56,0
6828,22,85,2006-12-03,18011.16,109,0
6829,32,85,2010-09-08,12393,75,0
6853,24,85,2009-06-27,2809.08,17,0
6856,24,85,2007-06-27,14210.64,86,0
6956,15,85,2005-05-30,3470.04,21,0
6999,40,85,2005-07-13,22472.64,136,0
7000,40,85,2006-07-13,31726.08,192,0
7098,38,85,2010-08-10,23464.08,142,0
7136,10,85,2009-07-11,27429.84,166,0
7138,36,85,2010-10-20,25446.96,154,0
7404,11,85,2008-05-16,32056.56,194,0
7430,32,85,2008-08-12,19828.8,120,0
7478,6,85,2007-11-11,18176.4,110,0
7518,4,85,2005-10-12,28917,175,0
7619,20,85,2006-04-15,7270.56,44,0
7635,11,85,2008-12-08,9418.68,57,0
7648,16,85,2010-10-05,30899.88,187,0
7650,29,85,2007-05-16,11236.32,68,0
7732,29,85,2007-10-11,5783.4,35,0
7733,29,85,2005-10-11,12062.52,73,0
7793,35,85,2007-05-16,6609.6,40,0
7846,12,85,2009-10-27,16028.28,97,0
7856,40,85,2006-06-01,21481.2,130,0
7912,10,85,2006-03-23,12393,75,0
7981,17,85,2008-07-21,12558.24,76,0
8153,13,85,2006-06-08,28751.76,174,0
8243,35,85,2010-02-25,29577.96,179,0
8270,1,85,2008-07-20,29577.96,179,0
8322,14,85,2007-05-09,27264.6,165,0
8435,33,85,2005-05-21,23133.6,140,0
8456,1,85,2008-06-12,12888.72,78,0
8631,1,85,2005-05-10,32221.8,195,0
8805,30,85,2008-05-19,21646.44,131,0
8880,3,85,2006-11-14,5122.44,31,0
8910,8,85,2008-01-10,10244.88,62,0
8960,34,85,2007-05-05,25612.2,155,0
8974,30,85,2007-07-23,21646.44,131,0
9063,38,85,2008-04-16,3965.76,24,0
9133,18,85,2007-04-06,20985.48,127,0
9134,17,85,2010-06-22,28421.28,172,0
9174,3,85,2008-05-22,2313.36,14,0
9283,6,85,2005-01-24,27099.36,164,0
9392,10,85,2007-08-13,12227.76,74,0
9395,11,85,2010-03-13,9088.2,55,0
9445,8,85,2010-10-16,17019.72,103,0
9452,38,85,2008-02-27,25281.72,153,0
9538,5,85,2006-05-18,16193.52,98,0
9553,15,85,2010-10-23,21481.2,130,0
9583,31,85,2009-11-30,28751.76,174,0
9662,9,85,2006-01-29,7435.8,45,0
9663,37,85,2006-06-09,18672.12,113,0
9691,38,85,2006-09-09,3139.56,19,0
9755,25,85,2008-11-05,4461.48,27,0
9777,23,85,2006-01-20,26768.88,162,0
9781,14,85,2005-10-21,19167.84,116,0
9783,14,85,2008-10-21,21811.68,132,0
9907,34,85,2010-06-21,6444.36,39,0
9911,34,85,2005-11-07,6113.88,37,0
9978,3,85,2010-09-30,28421.28,172,0
10093,12,85,2009-10-14,32717.52,198,0
10102,30,85,2008-02-20,25446.96,154,0
10129,37,85,2006-12-27,7105.32,43,0
10164,25,85,2006-10-04,16524,100,0
10270,23,85,2006-07-24,19498.32,118,0
10302,32,85,2007-12-24,21481.2,130,0
10330,23,85,2008-07-14,23133.6,140,0
10549,27,85,2008-05-10,14375.88,87,0
10605,10,85,2007-05-22,9418.68,57,0
10659,21,85,2009-07-13,8922.96,54,0
10712,4,85,2009-08-16,1817.64,11,0
10717,5,85,2009-12-06,4461.48,27,0
10733,27,85,2010-03-17,31065.12,188,0
11047,27,85,2006-12-13,30404.16,184,0
11100,15,85,2009-10-29,23959.8,145,0
11251,30,85,2010-09-21,3965.76,24,0
11261,11,85,2007-04-05,13549.68,82,0
11279,12,85,2008-10-10,29908.44,181,0
11410,32,85,2005-08-06,19663.56,119,0
11477,30,85,2009-05-14,17019.72,103,0
11493,2,85,2005-03-03,20820.24,126,0
11504,8,85,2006-04-01,15036.84,91,0
11507,2,85,2007-10-24,16193.52,98,0
11544,21,85,2006-10-01,31395.6,190,0
11552,34,85,2006-10-12,8757.72,53,0
11633,34,85,2006-05-17,6609.6,40,0
11670,28,85,2005-08-07,25942.68,157,0
11722,5,85,2005-03-28,8757.72,53,0
11753,15,85,2006-03-19,22637.88,137,0
11791,9,85,2007-03-20,23133.6,140,0
11870,10,85,2006-12-28,22472.64,136,0
11909,6,85,2007-03-31,17845.92,108,0
11979,14,85,2009-08-11,16193.52,98,0
12052,3,85,2008-09-14,23133.6,140,0
12187,38,85,2005-03-06,11897.28,72,0
12207,19,85,2009-11-19,7435.8,45,0
12322,34,85,2010-06-03,12723.48,77,0
12435,17,85,2008-08-10,25281.72,153,0
12497,9,85,2009-08-14,23629.32,143,0
12498,36,85,2005-11-11,4626.72,28,0
12565,26,85,2009-08-26,6609.6,40,0
12607,26,85,2006-07-14,15367.32,93,0
12639,36,85,2009-11-04,21315.96,129,0
12713,35,85,2005-03-10,25942.68,157,0
12716,3,85,2010-06-19,18837.36,114,0
12862,17,85,2007-09-21,22307.4,135,0
12894,18,85,2009-12-21,17350.2,105,0
12942,26,85,2009-04-26,7105.32,43,0
12956,15,85,2006-03-20,13384.44,81,0
12981,20,85,2010-05-02,9418.68,57,0
13039,36,85,2009-10-30,12227.76,74,0
13133,3,85,2005-05-24,7105.32,43,0
13203,15,85,2007-11-19,10905.84,66,0
13249,18,85,2009-07-10,5122.44,31,0
13339,14,85,2006-01-20,6444.36,39,0
13355,33,85,2010-07-01,32882.76,199,0
13383,19,85,2006-05-12,26768.88,162,0
13446,32,85,2006-07-03,8262,50,0
13568,31,85,2008-09-28,5122.44,31,0
13585,17,85,2006-08-20,26438.4,160,0
13607,16,85,2005-01-02,5287.68,32,0
13622,37,85,2005-04-28,18837.36,114,0
13652,28,85,2007-07-31,30238.92,183,0
13681,30,85,2009-07-15,15367.32,93,0
13717,27,85,2006-09-09,16193.52,98,0
13768,29,85,2005-01-24,8592.48,52,0
13892,31,85,2007-08-01,19333.08,117,0
14118,9,85,2008-12-22,1817.64,11,0
14175,28,85,2008-12-27,27760.32,168,0
14176,30,85,2005-05-29,8262,50,0
14205,23,85,2005-12-02,30734.64,186,0
14260,26,85,2007-01-29,11897.28,72,0
14340,6,85,2007-03-24,18011.16,109,0
14468,1,85,2006-10-28,7270.56,44,0
14499,1,85,2008-02-26,20655,125,0
14521,21,85,2010-08-27,4626.72,28,0
14585,25,85,2010-02-18,31726.08,192,0
14632,38,85,2006-11-03,18672.12,113,0
14703,17,85,2008-01-04,25612.2,155,0
14873,35,85,2005-09-22,16524,100,0
14973,12,85,2006-08-01,30899.88,187,0
14977,10,85,2009-11-17,27760.32,168,0
15055,28,85,2007-11-16,22803.12,138,0
15106,36,85,2010-04-30,30899.88,187,0
15214,27,85,2006-05-07,6774.84,41,0
15257,21,85,2005-09-21,31726.08,192,0
15262,1,85,2007-03-19,24951.24,151,0
15265,15,85,2009-08-25,32387.04,196,0
15412,32,85,2009-03-15,16524,100,0
15457,19,85,2008-02-25,15532.56,94,0
15646,10,85,2010-08-12,23464.08,142,0
15698,12,85,2005-09-02,12062.52,73,0
15849,39,85,2008-11-02,12062.52,73,0
15868,6,85,2005-11-04,25281.72,153,0
16021,30,85,2007-02-08,18672.12,113,0
16060,22,85,2009-08-16,22307.4,135,0
16138,26,85,2010-06-27,23464.08,142,0
16141,23,85,2009-04-29,3470.04,21,0
16411,38,85,2005-04-18,18341.64,111,0
16412,38,85,2007-04-18,8096.76,49,0
16455,18,85,2009-02-18,21481.2,130,0
16477,39,85,2005-12-31,2478.6,15,0
16570,25,85,2009-03-01,13714.92,83,0
16586,17,85,2007-01-26,19167.84,116,0
16604,3,85,2007-09-10,28917,175,0
16607,17,85,2008-09-13,17184.96,104,0
16688,12,85,2008-03-31,7931.52,48,0
16702,32,85,2005-11-10,10575.36,64,0
16768,31,85,2007-10-16,25777.44,156,0
16775,31,85,2009-10-16,21646.44,131,0
16780,12,85,2007-07-31,16689.24,101,0
16813,26,85,2008-03-23,28090.8,170,0
16866,6,85,2005-01-31,21150.72,128,0
17190,6,85,2009-08-19,3470.04,21,0
17262,32,85,2010-05-22,4461.48,27,0
17348,34,85,2010-08-10,8096.76,49,0
17355,26,85,2008-04-17,15036.84,91,0
17452,4,85,2006-03-10,4296.24,26,0
17453,38,85,2007-06-16,29082.24,176,0
17635,20,85,2005-07-14,17019.72,103,0
17701,24,85,2009-06-12,28256.04,171,0
18017,15,85,2006-02-25,20820.24,126,0
18139,35,85,2006-09-18,7105.32,43,0
18179,28,85,2005-10-23,6774.84,41,0
18345,37,85,2007-03-06,5618.16,34,0
18493,20,85,2006-05-10,28160.63,193,1
18581,21,85,2005-05-04,11071.08,67,0
18636,36,85,2010-07-23,16028.28,97,0
18662,8,85,2006-03-14,24951.24,151,0
18790,14,85,2008-02-01,12227.76,74,0
18837,14,85,2010-01-03,17019.72,103,0
18868,24,85,2006-03-04,10079.64,61,0
18936,26,85,2006-11-13,31230.36,189,0
19000,2,85,2007-05-21,6444.36,39,0
19100,25,85,2005-04-13,12723.48,77,0
19159,10,85,2007-02-08,32387.04,196,0
19294,8,85,2005-04-05,27595.08,167,0
19364,30,85,2007-06-07,31065.12,188,0
19409,36,85,2009-02-22,1817.64,11,0
19564,14,85,2009-07-12,19002.6,115,0
19568,14,85,2005-07-12,26934.12,163,0
19572,24,85,2005-03-17,3470.04,21,0
19587,8,85,2007-01-02,17350.2,105,0
19623,15,85,2009-07-25,23794.56,144,0
19794,7,85,2007-03-17,26107.92,158,0
19796,18,85,2006-02-07,24455.52,148,0
19805,27,85,2006-10-01,22472.64,136,0
19814,9,85,2007-09-22,23464.08,142,0
19952,8,85,2007-04-28,5618.16,34,0
19996,10,85,2008-01-11,22307.4,135,0
20018,38,85,2005-02-24,27925.56,169,0
20150,20,85,2010-01-01,9418.68,57,0
20324,32,85,2009-09-06,6774.84,41,0
20341,35,85,2009-08-09,4626.72,28,0
20431,38,85,2010-04-11,6444.36,39,0
20437,11,85,2009-03-24,19002.6,115,0
20440,8,85,2006-01-12,18341.64,111,0
20453,25,85,2007-04-01,4461.48,27,0
20454,25,85,2006-04-01,5783.4,35,0
20487,25,85,2005-11-16,15697.8,95,0
20671,3,85,2006-07-15,15202.08,92,0
20686,38,85,2009-07-08,14375.88,87,0
20810,3,85,2007-05-09,5452.92,33,0
20882,12,85,2007-11-16,7601.04,46,0
20914,13,85,2006-11-06,15367.32,93,0
20959,22,85,2009-02-18,26273.16,159,0
20970,27,85,2007-02-19,28751.76,174,0
20995,17,85,2009-04-17,5287.68,32,0
21010,34,85,2006-06-18,5948.64,36,0
21231,21,85,2005-08-10,6609.6,40,0
21246,30,85,2007-07-08,15697.8,95,0
21298,29,85,2006-06-26,28586.52,173,0
21408,8,85,2007-10-09,31065.12,188,0
21444,11,85,2010-01-12,3965.76,24,0
21499,7,85,2010-09-10,7931.52,48,0
21503,27,85,2008-06-22,20655,125,0
21505,27,85,2006-06-22,16028.28,97,0
21599,39,85,2006-02-08,7435.8,45,0
21691,20,85,2008-07-14,2313.36,14,0
21787,14,85,2010-08-02,4461.48,27,0
21956,37,85,2006-03-18,3304.8,20,0
21964,4,85,2007-08-15,6113.88,37,0
22009,37,85,2009-04-19,9418.68,57,0
22020,5,85,2005-10-01,12888.72,78,0
22055,17,85,2010-04-22,14210.64,86,0
22113,30,85,2008-02-09,26603.64,161,0
22137,2,85,2009-12-04,22637.88,137,0
22203,34,85,2009-12-05,17019.72,103,0
22348,39,85,2009-02-09,16358.76,99,0
22360,29,85,2008-12-30,32552.28,197,0
22365,29,85,2005-12-30,3635.28,22,0
22371,29,85,2005-05-06,20489.76,124,0
22425,9,85,2007-09-01,25777.44,156,0
22461,6,85,2007-10-27,2643.84,16,0
22523,7,85,2006-03-25,17845.92,108,0
22660,8,85,2006-07-23,19828.8,120,0
22681,5,85,2008-10-16,27595.08,167,0
22767,5,85,2007-08-01,32552.28,197,0
22815,4,85,2007-10-12,30404.16,184,0
22825,4,85,2008-08-12,5122.44,31,0
23008,36,85,2006-09-07,17680.68,107,0
23060,11,85,2005-08-16,7105.32,43,0
23102,14,85,2008-11-18,30073.68,182,0
23120,4,85,2010-02-04,19167.84,116,0
23125,14,85,2006-06-30,8427.24,51,0
23146,11,85,2007-06-07,3635.28,22,0
23186,20,85,2005-12-08,8096.76,49,0
23242,32,85,2008-10-13,1817.64,11,0
23359,29,85,2007-08-12,9749.16,59,0
23369,12,85,2008-11-24,18837.36,114,0
23459,37,85,2008-05-03,15367.32,93,0
23560,1,85,2006-07-23,21481.2,130,0
23596,2,85,2007-09-15,13880.16,84,0
23602,9,85,2010-02-20,29908.44,181,0
23709,29,85,2007-03-10,2974.32,18,0
23718,33,85,2005-11-25,31726.08,192,0
23788,3,85,2006-03-23,19002.6,115,0
23866,36,85,2010-09-17,16028.28,97,0
23941,10,85,2010-10-27,15202.08,92,0
23976,10,85,2010-05-31,4626.72,28,0
23983,16,85,2008-12-25,14375.88,87,0
24112,13,85,2008-09-19,23629.32,143,0
24149,15,85,2007-05-11,24455.52,148,0
24201,30,85,2010-08-08,14045.4,85,0
24250,17,85,2007-04-07,9749.16,59,0
24285,35,85,2005-06-03,5287.68,32,0
24298,13,85,2010-06-15,12558.24,76,0
24309,38,85,2006-10-09,4626.72,28,0
24393,1,85,2008-10-26,11401.56,69,0
24445,30,85,2010-04-10,30569.4,185,0
24562,5,85,2009-12-21,22637.88,137,0
24672,29,85,2008-08-15,31395.6,190,0
24687,39,85,2006-03-19,11071.08,67,0
24804,13,85,2008-01-29,14375.88,87,0
24847,13,85,2005-12-06,11401.56,69,0
24870,6,85,2006-03-03,4626.72,28,0
24891,35,85,2006-01-14,23298.84,141,0
24913,35,85,2005-11-15,26934.12,163,0
24930,37,85,2007-04-21,32387.04,196,0
24952,1,85,2006-03-20,3635.28,22,0
24990,39,85,2010-07-11,26934.12,163,0
25041,31,85,2006-09-22,19663.56,119,0
25046,32,85,2010-08-08,4131,25,0
25224,28,85,2010-09-12,4131,25,0
25273,30,85,2005-04-08,31065.12,188,0
25311,23,85,2005-04-10,5618.16,34,0
25393,13,85,2007-01-24,21976.92,133,0
25440,25,85,2006-09-10,32882.76,199,0
25476,4,85,2006-08-24,24620.76,149,0
25501,17,85,2007-08-13,4791.96,29,0
25542,21,85,2009-11-25,30404.16,184,0
25549,3,85,2006-10-05,31891.32,193,0
25555,23,85,2006-03-16,17515.44,106,0
25569,20,85,2005-11-25,24951.24,151,0
