invoiceID,customerID,prodID,saleDate,amt,qty,discounted,orderDate,shippingMethod,orderMethod,paymentMethod,shippingCost,division
11320,21,97,2009-11-12,89843.52,156,0,,,,,,TPCW
11474,34,97,2010-05-19,48953.2,85,0,,,,,,TPCW
11536,34,97,2010-07-08,65654.88,114,0,,,,,,TPCW
11555,15,97,2005-07-23,80052.88,139,0,,,,,,TPCW
11575,24,97,2006-10-25,97330.48,169,0,,,,,,TPCW
11655,11,97,2009-09-15,63351.2,110,0,,,,,,TPCW
11686,22,97,2010-05-27,19581.28,34,0,,,,,,TPCW
11781,31,97,2005-11-07,11518.4,20,0,,,,,,TPCW
11816,40,97,2008-04-21,6335.12,11,0,,,,,,TPCW
11827,36,97,2005-09-14,113456.24,197,0,,,,,,TPCW
11872,26,97,2008-02-05,8638.8,15,0,,,,,,TPCW
11880,35,97,2008-09-20,91571.28,159,0,,,,,,TPCW
11882,35,97,2005-09-20,70838.16,123,0,,,,,,TPCW
11930,29,97,2010-05-01,24764.56,43,0,,,,,,TPCW
11957,1,97,2009-11-28,88691.68,154,0,,,,,,TPCW
12047,30,97,2008-10-21,50105.04,87,0,,,,,,TPCW
12132,16,97,2006-06-19,33979.28,59,0,,,,,,TPCW
12239,11,97,2007-04-17,25916.4,45,0,,,,,,TPCW
12329,38,97,2010-01-08,28796,50,0,,,,,,TPCW
12535,18,97,2007-05-02,65078.96,113,0,,,,,,TPCW
12643,11,97,2008-07-12,48953.2,85,0,,,,,,TPCW
12645,36,97,2007-11-04,13246.16,23,0,,,,,,TPCW
12673,21,97,2008-05-22,32251.52,56,0,,,,,,TPCW
12717,14,97,2010-09-14,88691.68,154,0,,,,,,TPCW
12803,13,97,2007-05-20,43769.92,76,0,,,,,,TPCW
12828,38,97,2008-06-25,115184,200,0,,,,,,TPCW
12838,17,97,2010-04-12,43769.92,76,0,,,,,,TPCW
12865,4,97,2005-05-08,99634.16,173,0,,,,,,TPCW
12936,40,97,2007-04-01,59895.68,104,0,,,,,,TPCW
13092,4,97,2005-06-15,44921.76,78,0,,,,,,TPCW
13290,10,97,2005-01-31,78325.12,136,0,,,,,,TPCW
13384,19,97,2009-05-12,52408.72,91,0,,,,,,TPCW
13465,16,97,2005-05-16,22460.88,39,0,,,,,,TPCW
13577,23,97,2005-04-25,10366.56,18,0,,,,,,TPCW
13676,23,97,2007-07-27,70262.24,122,0,,,,,,TPCW
13807,15,97,2005-09-19,9214.72,16,0,,,,,,TPCW
13847,40,97,2005-05-13,78901.04,137,0,,,,,,TPCW
14055,33,97,2006-04-20,47225.44,82,0,,,,,,TPCW
14074,16,97,2006-12-24,45497.68,79,0,,,,,,TPCW
14092,40,97,2006-01-15,42042.16,73,0,,,,,,TPCW
14094,30,97,2009-01-20,82932.48,144,0,,,,,,TPCW
14103,13,97,2010-03-02,6911.04,12,0,,,,,,TPCW
14173,16,97,2009-05-15,62199.36,108,0,,,,,,TPCW
14174,14,97,2005-08-01,49529.12,86,0,,,,,,TPCW
14217,19,97,2007-10-03,77173.28,134,0,,,,,,TPCW
14334,36,97,2008-11-23,85812.08,149,0,,,,,,TPCW
14387,15,97,2007-12-13,23612.72,41,0,,,,,,TPCW
14454,30,97,2006-10-23,10366.56,18,0,,,,,,TPCW
14457,22,97,2008-07-03,107697.04,187,0,,,,,,TPCW
14461,30,97,2009-10-23,96754.56,168,0,,,,,,TPCW
14513,7,97,2005-10-03,19581.28,34,0,,,,,,TPCW
14542,17,97,2008-04-11,88691.68,154,0,,,,,,TPCW
14647,13,97,2006-08-18,9214.72,16,0,,,,,,TPCW
14669,9,97,2007-09-19,51832.8,90,0,,,,,,TPCW
14674,26,97,2005-08-11,25916.4,45,0,,,,,,TPCW
14689,39,97,2008-11-23,39162.56,68,0,,,,,,TPCW
14693,38,97,2008-04-19,26492.32,46,0,,,,,,TPCW
14773,33,97,2008-05-01,83508.4,145,0,,,,,,TPCW
14890,26,97,2010-08-21,81780.64,142,0,,,,,,TPCW
14917,6,97,2009-07-24,25340.48,44,0,,,,,,TPCW
14918,6,97,2008-07-24,110576.64,192,0,,,,,,TPCW
15015,23,97,2007-10-13,106545.2,185,0,,,,,,TPCW
15203,3,97,2005-07-19,50105.04,87,0,,,,,,TPCW
15266,11,97,2008-09-24,33979.28,59,0,,,,,,TPCW
15315,12,97,2007-03-10,60471.6,105,0,,,,,,TPCW
15352,40,97,2007-03-18,101361.92,176,0,,,,,,TPCW
15554,19,97,2005-06-25,63351.2,110,0,,,,,,TPCW
15643,8,97,2008-07-19,9214.72,16,0,,,,,,TPCW
15782,8,97,2007-06-02,103089.68,179,0,,,,,,TPCW
15795,7,97,2006-03-28,32827.44,57,0,,,,,,TPCW
15805,6,97,2006-12-20,51256.88,89,0,,,,,,TPCW
15834,26,97,2005-05-05,59319.76,103,0,,,,,,TPCW
15845,36,97,2009-07-26,54136.48,94,0,,,,,,TPCW
15856,20,97,2006-06-09,33403.36,58,0,,,,,,TPCW
15908,9,97,2009-04-18,100786,175,0,,,,,,TPCW
15938,10,97,2009-05-18,59319.76,103,0,,,,,,TPCW
16290,4,97,2007-09-01,88115.76,153,0,,,,,,TPCW
16395,9,97,2008-06-05,106545.2,185,0,,,,,,TPCW
16540,17,97,2005-05-19,70838.16,123,0,,,,,,TPCW
16557,29,97,2009-11-23,81204.72,141,0,,,,,,TPCW
16605,3,97,2006-09-10,90995.36,158,0,,,,,,TPCW
16621,18,97,2009-01-20,73717.76,128,0,,,,,,TPCW
16627,12,97,2006-04-14,6911.04,12,0,,,,,,TPCW
16645,37,97,2007-11-21,29947.84,52,0,,,,,,TPCW
16707,36,97,2008-07-15,112304.4,195,0,,,,,,TPCW
16753,40,97,2006-01-26,33979.28,59,0,,,,,,TPCW
16894,11,97,2010-08-07,13822.08,24,0,,,,,,TPCW
16968,15,97,2008-07-16,103665.6,180,0,,,,,,TPCW
16969,28,97,2010-05-28,50680.96,88,0,,,,,,TPCW
17049,17,97,2006-06-21,9214.72,16,0,,,,,,TPCW
17098,11,97,2010-05-04,18429.44,32,0,,,,,,TPCW
17310,11,97,2007-07-15,77749.2,135,0,,,,,,TPCW
17311,19,97,2009-12-27,10366.56,18,0,,,,,,TPCW
17314,38,97,2007-10-31,47801.36,83,0,,,,,,TPCW
17352,31,97,2007-03-01,44921.76,78,0,,,,,,TPCW
17377,35,97,2008-09-29,80628.8,140,0,,,,,,TPCW
17489,4,97,2010-09-12,76021.44,132,0,,,,,,TPCW
17531,40,97,2009-06-21,102513.76,178,0,,,,,,TPCW
17543,38,97,2005-01-16,40890.32,71,0,,,,,,TPCW
17588,37,97,2008-07-28,74869.6,130,0,,,,,,TPCW
17636,19,97,2006-03-07,48377.28,84,0,,,,,,TPCW
17739,6,97,2006-07-23,54712.4,95,0,,,,,,TPCW
17754,7,97,2005-11-24,104817.44,182,0,,,,,,TPCW
17784,8,97,2010-07-07,100786,175,0,,,,,,TPCW
17792,35,97,2008-05-29,18429.44,32,0,,,,,,TPCW
17850,14,97,2006-07-24,27644.16,48,0,,,,,,TPCW
17885,6,97,2005-08-13,110000.72,191,0,,,,,,TPCW
17937,30,97,2009-04-19,103665.6,180,0,,,,,,TPCW
18055,6,97,2006-09-15,39738.48,69,0,,,,,,TPCW
18131,31,97,2005-07-08,89267.6,155,0,,,,,,TPCW
18185,28,97,2009-02-12,82356.56,143,0,,,,,,TPCW
18260,14,97,2009-05-03,76021.44,132,0,,,,,,TPCW
18411,9,97,2008-08-31,63351.2,110,0,,,,,,TPCW
18526,31,97,2009-12-14,112304.4,195,0,,,,,,TPCW
18529,4,97,2007-11-15,103089.68,179,0,,,,,,TPCW
18564,30,97,2009-01-24,65654.88,114,0,,,,,,TPCW
18685,2,97,2007-08-06,112304.4,195,0,,,,,,TPCW
18743,38,97,2006-07-19,11518.4,20,0,,,,,,TPCW
18802,3,97,2010-03-12,46073.6,80,0,,,,,,TPCW
18811,17,97,2008-09-19,39162.56,68,0,,,,,,TPCW
18862,3,97,2005-01-23,21884.96,38,0,,,,,,TPCW
18886,4,97,2008-09-15,100210.08,174,0,,,,,,TPCW
18945,16,97,2010-05-19,35707.04,62,0,,,,,,TPCW
19043,6,97,2006-01-08,54712.4,95,0,,,,,,TPCW
19046,30,97,2006-07-20,98482.32,171,0,,,,,,TPCW
19126,39,97,2006-02-25,86388,150,0,,,,,,TPCW
19245,4,97,2005-03-31,76597.36,133,0,,,,,,TPCW
19373,7,97,2009-11-28,92147.2,160,0,,,,,,TPCW
19440,8,97,2005-08-22,21884.96,38,0,,,,,,TPCW
19444,26,97,2008-12-17,17853.52,31,0,,,,,,TPCW
19548,35,97,2008-02-01,27068.24,47,0,,,,,,TPCW
19580,37,97,2009-12-13,14398,25,0,,,,,,TPCW
19585,8,97,2009-01-02,87539.84,152,0,,,,,,TPCW
19623,15,97,2009-07-25,52408.72,91,0,,,,,,TPCW
19725,14,97,2010-10-02,80052.88,139,0,,,,,,TPCW
19882,35,97,2007-07-22,14973.92,26,0,,,,,,TPCW
19921,24,97,2005-11-26,48953.2,85,0,,,,,,TPCW
20180,3,97,2009-01-05,50105.04,87,0,,,,,,TPCW
20238,26,97,2005-02-11,58167.92,101,0,,,,,,TPCW
20279,4,97,2005-05-24,40890.32,71,0,,,,,,TPCW
20391,37,97,2008-01-05,36858.88,64,0,,,,,,TPCW
20446,14,97,2009-12-16,78325.12,136,0,,,,,,TPCW
20467,29,97,2009-07-07,104241.52,181,0,,,,,,TPCW
20536,33,97,2007-01-14,54136.48,94,0,,,,,,TPCW
20711,19,97,2006-04-06,82932.48,144,0,,,,,,TPCW
20796,25,97,2005-01-22,53560.56,93,0,,,,,,TPCW
20878,23,97,2010-07-28,97330.48,169,0,,,,,,TPCW
20998,36,97,2008-10-07,28220.08,49,0,,,,,,TPCW
21104,28,97,2005-03-30,16125.76,28,0,,,,,,TPCW
21171,35,97,2010-06-15,8062.88,14,0,,,,,,TPCW
21292,35,97,2010-05-18,95026.8,165,0,,,,,,TPCW
21424,10,97,2010-01-15,58743.84,102,0,,,,,,TPCW
21479,38,97,2006-07-28,25340.48,44,0,,,,,,TPCW
21483,11,97,2005-09-06,87539.84,152,0,,,,,,TPCW
21568,22,97,2008-08-13,102513.76,178,0,,,,,,TPCW
21583,31,97,2006-11-02,24188.64,42,0,,,,,,TPCW
21715,38,97,2006-03-25,8062.88,14,0,,,,,,TPCW
21839,34,97,2009-09-19,5759.2,10,0,,,,,,TPCW
22006,23,97,2009-03-22,93299.04,162,0,,,,,,TPCW
22133,10,97,2005-01-07,38010.72,66,0,,,,,,TPCW
22231,18,97,2010-10-22,69110.4,120,0,,,,,,TPCW
22367,2,97,2010-04-06,16125.76,28,0,,,,,,TPCW
22445,6,97,2005-01-11,17853.52,31,0,,,,,,TPCW
22457,17,97,2005-12-02,32251.52,56,0,,,,,,TPCW
22529,34,97,2008-04-30,21884.96,38,0,,,,,,TPCW
22674,18,97,2007-04-01,23036.8,40,0,,,,,,TPCW
22676,23,97,2008-12-19,89267.6,155,0,,,,,,TPCW
23511,11,97,2010-10-08,28796,50,0,,,,,,TPCW
23640,1,97,2007-11-08,51832.8,90,0,,,,,,TPCW
23662,23,97,2008-02-18,85812.08,149,0,,,,,,TPCW
23717,33,97,2007-11-25,20733.12,36,0,,,,,,TPCW
23761,5,97,2006-09-06,108272.96,188,0,,,,,,TPCW
23816,15,97,2010-05-06,57592,100,0,,,,,,TPCW
23883,12,97,2005-07-21,10366.56,18,0,,,,,,TPCW
24019,8,97,2010-06-30,82932.48,144,0,,,,,,TPCW
24381,8,97,2006-12-18,13246.16,23,0,,,,,,TPCW
24389,38,97,2009-08-30,52408.72,91,0,,,,,,TPCW
24499,29,97,2010-03-15,99058.24,172,0,,,,,,TPCW
24561,22,97,2009-06-12,16125.76,28,0,,,,,,TPCW
24570,34,97,2009-04-04,65078.96,113,0,,,,,,TPCW
24587,1,97,2006-06-24,104241.52,181,0,,,,,,TPCW
24808,6,97,2010-07-14,44921.76,78,0,,,,,,TPCW
24872,10,97,2007-09-22,16701.68,29,0,,,,,,TPCW
24956,21,97,2009-04-14,47225.44,82,0,,,,,,TPCW
25009,4,97,2008-01-03,86963.92,151,0,,,,,,TPCW
25026,18,97,2009-05-01,26492.32,46,0,,,,,,TPCW
25056,14,97,2006-07-13,35131.12,61,0,,,,,,TPCW
25102,25,97,2009-07-23,12094.32,21,0,,,,,,TPCW
25149,8,97,2006-08-11,96178.64,167,0,,,,,,TPCW
25188,30,97,2009-10-15,90419.44,157,0,,,,,,TPCW
25384,31,97,2007-08-17,40314.4,70,0,,,,,,TPCW
25490,39,97,2009-05-08,63351.2,110,0,,,,,,TPCW
25521,7,97,2008-10-10,69686.32,121,0,,,,,,TPCW
25650,40,97,2005-09-07,57592,100,0,,,,,,TPCW
25896,25,97,2010-07-17,70838.16,123,0,,,,,,TPCW
25909,3,97,2010-03-19,10366.56,18,0,,,,,,TPCW
25958,23,97,2008-03-12,89267.6,155,0,,,,,,TPCW
26007,22,97,2007-10-03,25340.48,44,0,,,,,,TPCW
26064,22,97,2008-12-25,43769.92,76,0,,,,,,TPCW
26348,9,97,2008-06-21,12094.32,21,0,,,,,,TPCW
26428,29,97,2010-09-01,19005.36,33,0,,,,,,TPCW
26451,40,97,2006-04-28,92147.2,160,0,,,,,,TPCW
26717,6,97,2010-05-18,52408.72,91,0,,,,,,TPCW
26739,37,97,2005-06-03,88691.68,154,0,,,,,,TPCW
26763,20,97,2009-06-07,47801.36,83,0,,,,,,TPCW
26827,37,97,2008-02-03,59319.76,103,0,,,,,,TPCW
26855,11,97,2007-10-07,78901.04,137,0,,,,,,TPCW
26946,23,97,2009-01-18,84660.24,147,0,,,,,,TPCW
27020,1,97,2007-06-13,114032.16,198,0,,,,,,TPCW
27066,6,97,2009-10-22,24764.56,43,0,,,,,,TPCW
27276,39,97,2010-03-05,24188.64,42,0,,,,,,TPCW
27300,29,97,2006-12-08,17277.6,30,0,,,,,,TPCW
27446,32,97,2009-08-28,103089.68,179,0,,,,,,TPCW
27463,6,97,2009-07-11,39738.48,69,0,,,,,,TPCW
27548,25,97,2005-01-06,30523.76,53,0,,,,,,TPCW
27571,40,97,2009-05-05,30523.76,53,0,,,,,,TPCW
27604,16,97,2006-07-23,13246.16,23,0,,,,,,TPCW
27612,25,97,2005-08-13,93874.96,163,0,,,,,,TPCW
27630,13,97,2008-07-04,71414.08,124,0,,,,,,TPCW
27649,14,97,2010-08-08,38586.64,67,0,,,,,,TPCW
27779,21,97,2010-07-21,82356.56,143,0,,,,,,TPCW
27880,36,97,2005-10-20,12094.32,21,0,,,,,,TPCW
27925,40,97,2005-11-13,20733.12,36,0,,,,,,TPCW
27953,2,97,2007-04-21,92723.12,161,0,,,,,,TPCW
28040,13,97,2005-06-07,71414.08,124,0,,,,,,TPCW
28164,25,97,2007-12-20,66230.8,115,0,,,,,,TPCW
28479,14,97,2010-08-21,54136.48,94,0,,,,,,TPCW
28540,31,97,2005-03-18,93874.96,163,0,,,,,,TPCW
28550,23,97,2008-09-25,84660.24,147,0,,,,,,TPCW
28598,25,97,2005-10-14,84660.24,147,0,,,,,,TPCW
28600,31,97,2008-05-04,66230.8,115,0,,,,,,TPCW
28704,8,97,2008-07-11,36858.88,64,0,,,,,,TPCW
28720,38,97,2008-12-24,62199.36,108,0,,,,,,TPCW
28809,24,97,2010-02-13,54136.48,94,0,,,,,,TPCW
28815,15,97,2007-11-06,42042.16,73,0,,,,,,TPCW
28841,28,97,2007-10-22,67958.56,118,0,,,,,,TPCW
28897,21,97,2007-07-14,108272.96,188,0,,,,,,TPCW
29007,13,97,2006-11-22,19581.28,34,0,,,,,,TPCW
29068,24,97,2006-01-28,96178.64,167,0,,,,,,TPCW
29158,19,97,2005-07-03,22460.88,39,0,,,,,,TPCW
29326,17,97,2009-04-29,14973.92,26,0,,,,,,TPCW
29433,7,97,2006-04-27,39162.56,68,0,,,,,,TPCW
29605,38,97,2005-06-08,94450.88,164,0,,,,,,TPCW
29666,19,97,2009-02-11,61623.44,107,0,,,,,,TPCW
29745,17,97,2007-11-24,35131.12,61,0,,,,,,TPCW
29784,35,97,2007-03-15,114032.16,198,0,,,,,,TPCW
29884,36,97,2006-10-03,45497.68,79,0,,,,,,TPCW
29917,40,97,2007-08-31,27644.16,48,0,,,,,,TPCW
29936,18,97,2006-12-22,63351.2,110,0,,,,,,TPCW
29941,26,97,2007-09-10,14973.92,26,0,,,,,,TPCW
29974,37,97,2007-11-10,62199.36,108,0,,,,,,TPCW
30051,31,97,2007-06-12,40890.32,71,0,,,,,,TPCW
30102,26,97,2010-01-18,65654.88,114,0,,,,,,TPCW
30129,32,97,2009-11-12,89267.6,155,0,,,,,,TPCW
30167,26,97,2009-09-09,55864.24,97,0,,,,,,TPCW
30187,21,97,2008-09-11,48377.28,84,0,,,,,,TPCW
30211,36,97,2005-12-03,96178.64,167,0,,,,,,TPCW
30311,12,97,2008-10-23,58743.84,102,0,,,,,,TPCW
30363,29,97,2007-03-08,25916.4,45,0,,,,,,TPCW
30452,23,97,2009-01-16,48953.2,85,0,,,,,,TPCW
30512,30,97,2005-04-06,21884.96,38,0,,,,,,TPCW
30605,12,97,2007-11-09,84660.24,147,0,,,,,,TPCW
30637,28,97,2009-06-03,16701.68,29,0,,,,,,TPCW
30708,25,97,2009-10-23,115184,200,0,,,,,,TPCW
30721,30,97,2008-02-04,7486.96,13,0,,,,,,TPCW
30779,10,97,2005-03-01,70262.24,122,0,,,,,,TPCW
30793,20,97,2008-05-14,112304.4,195,0,,,,,,TPCW
30903,22,97,2009-12-19,49529.12,86,0,,,,,,TPCW
30923,23,97,2008-12-23,46649.52,81,0,,,,,,TPCW
30936,10,97,2010-10-20,66230.8,115,0,,,,,,TPCW
30966,35,97,2006-01-26,75445.52,131,0,,,,,,TPCW
30971,37,97,2008-10-10,104241.52,181,0,,,,,,TPCW
31022,1,97,2010-05-31,44345.84,77,0,,,,,,TPCW
31065,37,97,2008-05-13,33979.28,59,0,,,,,,TPCW
31177,30,97,2007-12-04,38586.64,67,0,,,,,,TPCW
31178,3,97,2009-05-23,61623.44,107,0,,,,,,TPCW
31185,10,97,2006-02-22,47225.44,82,0,,,,,,TPCW
31341,13,97,2007-01-19,9214.72,16,0,,,,,,TPCW
31366,7,97,2008-07-10,86963.92,151,0,,,,,,TPCW
31435,13,97,2008-02-24,89267.6,155,0,,,,,,TPCW
31442,13,97,2007-02-24,19005.36,33,0,,,,,,TPCW
31451,26,97,2007-05-01,7486.96,13,0,,,,,,TPCW
31490,4,97,2008-06-22,112304.4,195,0,,,,,,TPCW
31505,20,97,2008-09-02,101937.84,177,0,,,,,,TPCW
31547,4,97,2005-02-22,22460.88,39,0,,,,,,TPCW
31585,22,97,2007-04-14,70262.24,122,0,,,,,,TPCW
31592,22,97,2008-07-19,14398,25,0,,,,,,TPCW
31607,2,97,2008-04-05,67382.64,117,0,,,,,,TPCW
31620,11,97,2005-02-04,84660.24,147,0,,,,,,TPCW
31714,2,97,2008-06-17,76021.44,132,0,,,,,,TPCW
31772,24,97,2005-02-24,105393.36,183,0,,,,,,TPCW
31841,20,97,2009-10-16,110576.64,192,0,,,,,,TPCW
31855,3,97,2006-03-01,28796,50,0,,,,,,TPCW
31934,20,97,2010-05-20,73141.84,127,0,,,,,,TPCW
31977,35,97,2009-07-04,95602.72,166,0,,,,,,TPCW
31992,7,97,2009-07-31,8062.88,14,0,,,,,,TPCW
32105,28,97,2005-12-06,35707.04,62,0,,,,,,TPCW
32174,10,97,2005-05-02,24764.56,43,0,,,,,,TPCW
32270,27,97,2010-06-14,44244.64,88,1,,,,,,TPCW
32339,4,97,2009-05-02,8062.88,14,0,,,,,,TPCW
32370,33,97,2008-09-02,23612.72,41,0,,,,,,TPCW
32516,8,97,2007-08-09,69110.4,120,0,,,,,,TPCW
32676,15,97,2005-06-05,38586.64,67,0,,,,,,TPCW
32710,31,97,2007-07-29,66806.72,116,0,,,,,,TPCW
32728,7,97,2009-10-07,73717.76,128,0,,,,,,TPCW
32739,26,97,2009-12-30,75445.52,131,0,,,,,,TPCW
32831,33,97,2007-08-26,65654.88,114,0,,,,,,TPCW
32836,22,97,2009-09-16,35131.12,61,0,,,,,,TPCW
32968,29,97,2009-10-18,16701.68,29,0,,,,,,TPCW
33022,26,97,2007-01-31,105393.36,183,0,,,,,,TPCW
33038,1,97,2009-02-02,76021.44,132,0,,,,,,TPCW
33089,36,97,2008-04-19,96178.64,167,0,,,,,,TPCW
33130,40,97,2009-11-06,50105.04,87,0,,,,,,TPCW
33183,37,97,2007-11-23,40314.4,70,0,,,,,,TPCW
33225,30,97,2009-03-23,7486.96,13,0,,,,,,TPCW
33260,15,97,2007-03-30,90419.44,157,0,,,,,,TPCW
33269,34,97,2007-01-24,96754.56,168,0,,,,,,TPCW
33412,3,97,2005-11-11,103089.68,179,0,,,,,,TPCW
33446,36,97,2005-11-25,17853.52,31,0,,,,,,TPCW
33560,17,97,2010-01-14,36282.96,63,0,,,,,,TPCW
33616,39,97,2008-05-27,39738.48,69,0,,,,,,TPCW
33652,30,97,2007-04-13,32827.44,57,0,,,,,,TPCW
33678,10,97,2008-04-05,9214.72,16,0,,,,,,TPCW
33734,6,97,2007-06-23,45497.68,79,0,,,,,,TPCW
33773,12,97,2008-05-16,37434.8,65,0,,,,,,TPCW
33800,6,97,2010-06-12,110576.64,192,0,,,,,,TPCW
33806,40,97,2006-05-06,44345.84,77,0,,,,,,TPCW
33830,21,97,2006-04-01,70838.16,123,0,,,,,,TPCW
33915,3,97,2009-07-31,69110.4,120,0,,,,,,TPCW
34078,31,97,2009-09-20,80628.8,140,0,,,,,,TPCW
34234,19,97,2007-04-18,114608.08,199,0,,,,,,TPCW
34248,19,97,2005-01-10,51832.8,90,0,,,,,,TPCW
34385,28,97,2008-08-11,100786,175,0,,,,,,TPCW
34442,5,97,2005-08-15,74293.68,129,0,,,,,,TPCW
34469,15,97,2010-07-05,68534.48,119,0,,,,,,TPCW
34569,24,97,2009-06-18,66230.8,115,0,,,,,,TPCW
34592,17,97,2009-12-28,46649.52,81,0,,,,,,TPCW
34668,14,97,2005-04-06,27068.24,47,0,,,,,,TPCW
34674,14,97,2009-09-05,112304.4,195,0,,,,,,TPCW
34730,30,97,2008-05-04,52984.64,92,0,,,,,,TPCW
34771,16,97,2006-06-08,44345.84,77,0,,,,,,TPCW
34783,14,97,2006-06-14,19005.36,33,0,,,,,,TPCW
34844,5,97,2010-04-30,70838.16,123,0,,,,,,TPCW
34894,35,97,2009-03-02,27068.24,47,0,,,,,,TPCW
34991,12,97,2007-12-07,10942.48,19,0,,,,,,TPCW
35071,29,97,2010-09-12,88691.68,154,0,,,,,,TPCW
35083,14,97,2005-07-11,82932.48,144,0,,,,,,TPCW
35334,24,97,2005-06-11,101937.84,177,0,,,,,,TPCW
35439,15,97,2008-09-02,7486.96,13,0,,,,,,TPCW
35462,40,97,2007-09-25,17853.52,31,0,,,,,,TPCW
35530,5,97,2005-04-21,7486.96,13,0,,,,,,TPCW
35636,28,97,2007-05-10,70838.16,123,0,,,,,,TPCW
35695,36,97,2010-08-24,6335.12,11,0,,,,,,TPCW
35697,3,97,2006-06-25,50105.04,87,0,,,,,,TPCW
35717,30,97,2008-04-09,57016.08,99,0,,,,,,TPCW
35926,19,97,2008-11-16,100786,175,0,,,,,,TPCW
36019,13,97,2009-07-15,103665.6,180,0,,,,,,TPCW
36219,10,97,2010-02-16,25340.48,44,0,,,,,,TPCW
36246,30,97,2010-09-15,82356.56,143,0,,,,,,TPCW
36282,1,97,2010-02-21,24764.56,43,0,,,,,,TPCW
36332,31,97,2005-08-21,74869.6,130,0,,,,,,TPCW
36439,28,97,2006-10-05,59895.68,104,0,,,,,,TPCW
36633,10,97,2009-08-25,98482.32,171,0,,,,,,TPCW
36707,10,97,2006-10-26,65654.88,114,0,,,,,,TPCW
36822,6,97,2010-03-08,33979.28,59,0,,,,,,TPCW
36850,28,97,2009-08-12,90419.44,157,0,,,,,,TPCW
36993,39,97,2009-02-27,110000.72,191,0,,,,,,TPCW
37033,16,97,2005-05-04,71414.08,124,0,,,,,,TPCW
37045,35,97,2008-07-06,38010.72,66,0,,,,,,TPCW
37163,6,97,2005-12-05,64503.04,112,0,,,,,,TPCW
37209,38,97,2009-02-15,23036.8,40,0,,,,,,TPCW
37346,14,97,2007-02-24,60471.6,105,0,,,,,,TPCW
37413,10,97,2010-08-05,21309.04,37,0,,,,,,TPCW
37448,36,97,2007-05-22,49529.12,86,0,,,,,,TPCW
37460,14,97,2009-10-01,33979.28,59,0,,,,,,TPCW
37552,37,97,2007-01-08,47801.36,83,0,,,,,,TPCW
37567,30,97,2009-03-13,62775.28,109,0,,,,,,TPCW
37591,13,97,2008-02-05,104817.44,182,0,,,,,,TPCW
37611,36,97,2008-07-01,53560.56,93,0,,,,,,TPCW
37625,13,97,2008-06-16,35707.04,62,0,,,,,,TPCW
37637,13,97,2005-10-07,80628.8,140,0,,,,,,TPCW
37806,3,97,2006-07-23,35707.04,62,0,,,,,,TPCW
37840,24,97,2009-11-07,77173.28,134,0,,,,,,TPCW
37880,35,97,2006-06-18,51832.8,90,0,,,,,,TPCW
37919,25,97,2010-05-10,47801.36,83,0,,,,,,TPCW
37958,26,97,2007-08-06,72565.92,126,0,,,,,,TPCW
37975,10,97,2006-12-05,44921.76,78,0,,,,,,TPCW
37987,4,97,2008-09-12,50105.04,87,0,,,,,,TPCW
37993,5,97,2010-05-27,85236.16,148,0,,,,,,TPCW
38011,11,97,2008-02-01,55288.32,96,0,,,,,,TPCW
38091,12,97,2008-08-11,46649.52,81,0,,,,,,TPCW
38114,35,97,2008-05-27,33403.36,58,0,,,,,,TPCW
38186,3,97,2007-12-31,81780.64,142,0,,,,,,TPCW
38204,27,97,2010-01-06,55864.24,97,0,,,,,,TPCW
38240,8,97,2007-07-07,43769.92,76,0,,,,,,TPCW
38365,34,97,2006-03-09,108272.96,188,0,,,,,,TPCW
38398,2,97,2005-11-17,68534.48,119,0,,,,,,TPCW
38479,19,97,2009-11-27,41466.24,72,0,,,,,,TPCW
38501,31,97,2008-05-13,67382.64,117,0,,,,,,TPCW
38560,1,97,2007-01-27,30523.76,53,0,,,,,,TPCW
38568,33,97,2007-01-18,44921.76,78,0,,,,,,TPCW
38726,32,97,2005-07-23,69110.4,120,0,,,,,,TPCW
38758,21,97,2006-06-04,49529.12,86,0,,,,,,TPCW
38813,12,97,2006-05-22,66806.72,116,0,,,,,,TPCW
38868,38,97,2009-10-26,110576.64,192,0,,,,,,TPCW
38907,11,97,2005-12-05,114608.08,199,0,,,,,,TPCW
38965,3,97,2010-01-28,72565.92,126,0,,,,,,TPCW
38968,4,97,2005-06-05,16125.76,28,0,,,,,,TPCW
38983,30,97,2007-03-08,49529.12,86,0,,,,,,TPCW
38993,9,97,2010-02-16,88115.76,153,0,,,,,,TPCW
39013,4,97,2006-03-25,19581.28,34,0,,,,,,TPCW
39096,25,97,2010-10-09,88691.68,154,0,,,,,,TPCW
39131,33,97,2007-02-23,58743.84,102,0,,,,,,TPCW
39275,39,97,2010-01-31,5759.2,10,0,,,,,,TPCW
39334,36,97,2008-03-30,47801.36,83,0,,,,,,TPCW
39397,34,97,2005-07-02,69686.32,121,0,,,,,,TPCW
39409,16,97,2006-04-10,99634.16,173,0,,,,,,TPCW
39448,13,97,2009-08-29,15549.84,27,0,,,,,,TPCW
39471,26,97,2007-12-29,53560.56,93,0,,,,,,TPCW
39497,33,97,2005-12-12,74293.68,129,0,,,,,,TPCW
39511,27,97,2005-11-22,74869.6,130,0,,,,,,TPCW
39541,7,97,2010-09-20,115184,200,0,,,,,,TPCW
39627,33,97,2006-09-07,71990,125,0,,,,,,TPCW
