customer_SK,saleDate_SK,orderDate_SK,saleOrderAttributes_SK,amt,qty
64,1024,2158,37,71029.0,140
64,1025,2158,37,141251.2,277
64,1026,2158,37,36265.0,64
64,1028,2158,37,81016.4,293
64,1029,2158,37,83157.8,193
64,1030,2158,37,50028.8,128
64,1031,2158,37,51425.0,117
64,1034,2158,37,51625.4,179
64,1035,2158,37,31884.3,105
64,1036,2158,37,63545.4,321
64,1037,2158,37,20466.3,170
64,1038,2158,37,93416.0,160
64,1039,2158,37,79666.1,244
64,1041,2158,37,19283.4,180
64,1045,2158,37,115430.2,237
64,1049,2158,37,14157.4,76
64,1050,2158,37,69088.7,232
64,1051,2158,37,98524.8,308
64,1054,2158,37,38291.2,83
64,1057,2158,37,16797.6,72
64,1058,2158,37,10460.5,35
64,1059,2158,37,9639.6,19
64,1061,2158,37,78655.2,248
64,1062,2158,37,14623.9,39
64,1063,2158,37,31656.0,80
64,1064,2158,37,77226.2,156
64,1068,2158,37,38588.5,193
64,1069,2158,37,6106.4,57
64,1071,2158,37,57807.4,192
64,1072,2158,37,26753.0,189
64,1073,2158,37,47469.2,108
64,1074,2158,37,16252.6,135
64,1075,2158,37,104501.8,192
64,1076,2158,37,45964.8,135
64,1078,2158,37,45855.1,136
64,1079,2158,37,29395.8,126
64,1080,2158,37,91459.6,214
64,1085,2158,37,73047.5,125
64,1087,2158,37,28643.9,49
64,1088,2158,37,2738.1,22
64,1090,2158,37,58852.6,116
64,1091,2158,37,31108.8,174
64,1092,2158,37,76192.1,167
64,1093,2158,37,37798.7,82
64,1095,2158,37,2743.9,10
64,1097,2158,37,14356.2,29
64,1098,2158,37,123297.3,220
64,1099,2158,37,119238.8,270
64,1100,2158,37,51398.5,149
64,1101,2158,37,62218.8,120
64,1102,2158,37,32704.8,80
64,1103,2158,37,90627.1,239
64,1104,2158,37,44218.4,166
64,1106,2158,37,2158.7,16
64,1107,2158,37,24001.4,188
64,1108,2158,37,45058.4,194
64,1109,2158,37,20784.8,167
64,1110,2158,37,64486.1,228
64,1111,2158,37,103309.3,333
64,1113,2158,37,95028.5,199
64,1114,2158,37,118989.7,323
64,1115,2158,37,50028.8,225
64,1116,2158,37,15321.2,36
64,1117,2158,37,4483.1,15
64,1118,2158,37,48704.6,96
64,1119,2158,37,12038.3,28
64,1120,2158,37,71049.6,144
64,1121,2158,37,13370.8,28
64,1122,2158,37,258990.1,671
64,1123,2158,37,9928.4,40
64,1124,2158,37,36940.3,116
64,1127,2158,37,110803.6,304
64,1129,2158,37,70292.0,164
64,1130,2158,37,25001.0,156
64,1131,2158,37,7787.1,27
64,1132,2158,37,79464.9,146
64,1134,2158,37,100552.0,346
64,1135,2158,37,5892.1,55
64,1136,2158,37,4432.7,19
64,1137,2158,37,58520.9,198
64,1139,2158,37,39105.0,79
64,1141,2158,37,62492.5,341
64,1142,2158,37,24628.6,44
64,1143,2158,37,34407.8,65
64,1144,2158,37,36291.6,97
64,1147,2158,37,13865.0,31
64,1151,2158,37,72389.2,133
64,1152,2158,37,59355.7,182
64,1156,2158,37,32771.2,116
64,1158,2158,37,82466.4,189
64,1159,2158,37,18981.6,110
64,1162,2158,37,48532.6,89
64,1163,2158,37,23208.7,54
64,1164,2158,37,40440.1,124
64,1165,2158,37,16769.3,92
64,1167,2158,37,41549.0,138
64,1168,2158,37,31634.6,97
64,1174,2158,37,17831.5,107
64,1175,2158,37,49864.3,176
64,1176,2158,37,1898.2,11
64,1177,2158,37,112194.6,231
64,1178,2158,37,71756.2,235
64,1180,2158,37,53154.8,124
64,1182,2158,37,45734.9,113
64,1183,2158,37,20428.8,60
64,1184,2158,37,44764.6,79
64,1189,2158,37,44956.4,139
64,1191,2158,37,135662.0,250
64,1193,2158,37,89799.2,177
64,1195,2158,37,16593.8,45
64,1198,2158,37,49009.0,99
64,1201,2158,37,40196.2,136
64,1202,2158,37,30507.9,152
64,1204,2158,37,13112.0,44
64,1206,2158,37,169957.3,444
64,1212,2158,37,108168.3,244
64,1213,2158,37,18099.3,31
64,1214,2158,37,21374.0,151
64,1215,2158,37,15807.3,63
64,1216,2158,37,21293.4,92
64,1217,2158,37,1484.1,11
64,1219,2158,37,39506.2,153
64,1220,2158,37,41997.7,81
64,1222,2158,37,44708.5,109
64,1223,2158,37,44492.7,235
64,1224,2158,37,10236.2,51
64,1225,2158,37,9952.1,33
64,1226,2158,37,75994.1,130
64,1228,2158,37,28477.0,82
64,1229,2158,37,103157.6,341
64,1231,2158,37,35467.2,120
64,1232,2158,37,18688.3,84
64,1233,2158,37,80218.9,249
64,1234,2158,37,109942.0,314
64,1235,2158,37,11422.2,41
64,1236,2158,37,9052.6,88
64,1237,2158,37,57301.0,163
64,1238,2158,37,28265.0,122
64,1239,2158,37,88987.5,159
64,1240,2158,37,55757.0,108
64,1241,2158,37,55892.2,130
64,1243,2158,37,50508.9,135
64,1244,2158,37,93684.4,234
64,1245,2158,37,103322.0,388
64,1247,2158,37,104345.0,297
64,1250,2158,37,122818.8,382
64,1251,2158,37,39939.9,201
64,1254,2158,37,49272.3,163
64,1255,2158,37,84143.5,144
64,1257,2158,37,2880.4,28
64,1258,2158,37,25787.4,60
64,1259,2158,37,71317.5,122
64,1260,2158,37,57041.6,112
64,1261,2158,37,68998.2,136
64,1262,2158,37,67936.3,162
64,1263,2158,37,131268.2,309
64,1264,2158,37,16098.3,111
64,1265,2158,37,19994.8,148
64,1266,2158,37,13087.2,97
64,1268,2158,37,43494.9,129
64,1270,2158,37,7787.1,27
64,1273,2158,37,183367.2,402
64,1274,2158,37,78944.4,194
64,1277,2158,37,32039.3,163
64,1279,2158,37,3032.9,13
64,1282,2158,37,32972.3,112
64,1283,2158,37,35740.0,106
64,1284,2158,37,99911.9,254
64,1286,2158,37,161607.3,301
64,1288,2158,37,42750.6,210
64,1289,2158,37,145439.7,419
64,1290,2158,37,92543.2,163
64,1291,2158,37,7141.8,55
64,1292,2158,37,66003.9,119
64,1293,2158,37,10063.2,61
64,1294,2158,37,32085.9,63
64,1296,2158,37,53062.1,160
64,1298,2158,37,14976.1,111
64,1301,2158,37,53932.3,117
64,1302,2158,37,87771.6,173
64,1303,2158,37,7375.0,20
64,1305,2158,37,65036.5,147
64,1307,2158,37,65151.0,123
64,1313,2158,37,74925.4,201
64,1314,2158,37,115233.6,440
64,1315,2158,37,22138.7,78
64,1317,2158,37,19272.2,71
64,1319,2158,37,228210.8,407
64,1320,2158,37,37862.2,167
64,1322,2158,37,9828.0,50
64,1323,2158,37,75220.1,231
64,1324,2158,37,19631.4,119
64,1326,2158,37,31293.0,124
64,1328,2158,37,78514.6,194
64,1330,2158,37,40711.7,128
64,1331,2158,37,46452.0,200
64,1332,2158,37,20172.0,57
64,1333,2158,37,79345.4,145
64,1334,2158,37,11748.6,83
64,1335,2158,37,77811.0,196
64,1336,2158,37,90155.2,263
64,1337,2158,37,88987.5,159
64,1338,2158,37,95284.9,163
64,1343,2158,37,74171.9,381
64,1346,2158,37,132257.9,242
64,1347,2158,37,43899.6,197
64,1348,2158,37,39427.7,169
64,1349,2158,37,35902.3,97
64,1350,2158,37,38377.0,192
64,1351,2158,37,24506.6,57
64,1352,2158,37,59812.8,141
64,1356,2158,37,182870.1,417
64,1360,2158,37,108573.0,228
64,1361,2158,37,146674.7,351
64,1363,2158,37,97785.6,192
64,1364,2158,37,212335.8,633
64,1365,2158,37,86832.6,205
64,1367,2158,37,103729.8,243
64,1368,2158,37,49704.6,102
64,1369,2158,37,30488.3,64
64,1371,2158,37,100121.8,321
64,1373,2158,37,68412.8,141
64,1374,2158,37,24514.6,72
64,1375,2158,37,8195.1,41
64,1378,2158,37,11465.5,81
64,1379,2158,37,118415.7,234
64,1380,2158,37,13193.3,31
64,1381,2158,37,26217.0,77
64,1384,2158,37,107661.6,190
64,1385,2158,37,98860.5,322
64,1388,2158,37,35768.2,63
64,1389,2158,37,18243.4,82
64,1390,2158,37,164132.2,442
64,1391,2158,37,53778.0,106
64,1392,2158,37,18171.2,146
64,1394,2158,37,45711.1,104
64,1395,2158,37,115657.8,361
64,1397,2158,37,35362.0,86
64,1400,2158,37,40285.7,69
64,1401,2158,37,4334.0,36
64,1403,2158,37,105985.6,257
64,1404,2158,37,12834.5,95
64,1405,2158,37,69956.5,199
64,1409,2158,37,88661.8,171
64,1411,2158,37,45154.2,89
64,1412,2158,37,70322.6,217
64,1413,2158,37,104201.2,235
64,1415,2158,37,107547.0,283
64,1416,2158,37,65694.7,259
64,1417,2158,37,81908.3,189
64,1420,2158,37,84795.6,178
64,1422,2158,37,53643.9,189
64,1423,2158,37,159275.6,413
64,1424,2158,37,42869.3,93
64,1425,2158,37,53985.7,99
64,1429,2158,37,115815.3,326
64,1430,2158,37,25243.9,93
64,1431,2158,37,27219.2,57
64,1432,2158,37,3619.0,12
64,1433,2158,37,7425.0,15
64,1434,2158,37,27907.7,51
64,1435,2158,37,49602.0,140
64,1436,2158,37,101989.9,286
64,1437,2158,37,14475.8,48
64,1439,2158,37,200934.0,394
64,1440,2158,37,73414.9,127
64,1441,2158,37,74425.4,180
64,1442,2158,37,99750.4,339
64,1445,2158,37,18978.9,82
64,1450,2158,37,67736.9,133
64,1451,2158,37,6444.4,39
64,1453,2158,37,39611.4,236
64,1457,2158,37,127953.8,347
64,1458,2158,37,16141.6,80
64,1459,2158,37,56506.7,302
64,1460,2158,37,28361.5,65
64,1461,2158,37,12483.8,102
64,1463,2158,37,57228.9,99
64,1464,2158,37,21239.1,137
64,1465,2158,37,40312.2,122
64,1466,2158,37,22774.4,83
64,1467,2158,37,28830.5,173
64,1469,2158,37,105395.0,186
64,1470,2158,37,83655.0,169
64,1471,2158,37,131528.1,288
64,1472,2158,37,79773.7,138
64,1473,2158,37,15530.3,129
64,1474,2158,37,20820.2,126
64,1478,2158,37,69960.2,264
64,1479,2158,37,86697.8,241
64,1480,2158,37,33106.4,192
64,1482,2158,37,107445.0,190
64,1484,2158,37,128702.7,252
64,1485,2158,37,36029.8,196
64,1486,2158,37,8973.1,52
64,1488,2158,37,105033.8,185
64,1489,2158,37,18902.0,119
64,1490,2158,37,73213.5,160
64,1491,2158,37,18302.7,79
64,1496,2158,37,56029.1,99
64,1497,2158,37,21345.8,158
64,1498,2158,37,101589.9,174
64,1499,2158,37,29889.7,57
64,1501,2158,37,7232.3,31
64,1504,2158,37,82356.6,143
64,1506,2158,37,5612.1,15
64,1507,2158,37,28454.9,52
64,1508,2158,37,12327.5,85
64,1510,2158,37,7011.9,54
64,1511,2158,37,116909.5,335
64,1512,2158,37,55584.3,106
64,1515,2158,37,56050.0,152
64,1517,2158,37,139271.3,330
64,1518,2158,37,40090.5,100
64,1520,2158,37,40046.4,180
64,1521,2158,37,73999.8,146
64,1522,2158,37,60502.8,206
64,1525,2158,37,15591.5,95
64,1527,2158,37,105800.3,307
64,1529,2158,37,16056.8,80
64,1530,2158,37,39097.9,157
64,1531,2158,37,89107.0,237
64,1532,2158,37,9193.0,27
64,1536,2158,37,52546.9,186
64,1537,2158,37,64845.0,131
64,1538,2158,37,17919.3,138
64,1540,2158,37,12878.0,50
64,1541,2158,37,101471.7,182
64,1542,2158,37,74611.3,326
64,1543,2158,37,57423.8,140
64,1544,2158,37,20153.9,130
64,1545,2158,37,109646.8,203
64,1546,2158,37,94462.0,281
64,1547,2158,37,13777.9,95
64,1548,2158,37,22714.1,143
64,1550,2158,37,47672.9,190
64,1551,2158,37,68854.1,250
64,1553,2158,37,15919.6,89
64,1554,2158,37,9219.2,20
64,1555,2158,37,21489.5,50
64,1557,2158,37,34652.8,70
64,1558,2158,37,53837.5,146
64,1559,2158,37,20533.8,43
64,1561,2158,37,131559.8,357
64,1562,2158,37,29675.6,172
64,1564,2158,37,25832.6,214
64,1565,2158,37,75921.4,174
64,1567,2158,37,13295.6,23
64,1570,2158,37,25939.2,192
64,1571,2158,37,69294.6,175
64,1572,2158,37,88784.5,175
64,1573,2158,37,32829.0,199
64,1574,2158,37,48682.2,101
64,1575,2158,37,53471.4,116
64,1578,2158,37,3370.9,28
64,1579,2158,37,61086.2,140
64,1581,2158,37,152397.2,428
64,1582,2158,37,89136.8,157
64,1583,2158,37,17531.4,30
64,1584,2158,37,27479.8,138
64,1585,2158,37,15703.0,91
64,1587,2158,37,27687.4,96
64,1588,2158,37,107798.4,191
64,1591,2158,37,20666.3,146
64,1592,2158,37,32037.8,115
64,1594,2158,37,37504.9,115
64,1595,2158,37,11616.1,41
64,1596,2158,37,11867.3,27
64,1597,2158,37,52765.2,324
64,1598,2158,37,51508.3,155
64,1600,2158,37,44157.9,183
64,1603,2158,37,4821.6,10
64,1605,2158,37,2207.8,11
64,1607,2158,37,88591.5,190
64,1608,2158,37,17498.2,105
64,1609,2158,37,33528.0,69
64,1611,2158,37,90031.4,287
64,1612,2158,37,18871.2,45
64,1613,2158,37,59107.9,114
64,1614,2158,37,40458.8,82
64,1615,2158,37,105808.9,209
64,1616,2158,37,105445.9,295
64,1617,2158,37,26814.2,68
64,1619,2158,37,46263.8,85
64,1620,2158,37,86468.1,243
64,1621,2158,37,45557.7,106
64,1623,2158,37,152120.6,364
64,1624,2158,37,32608.5,70
64,1625,2158,37,98186.6,199
64,1626,2158,37,42659.7,73
64,1627,2158,37,76347.7,241
64,1628,2158,37,77773.5,150
64,1629,2158,37,32296.0,79
64,1630,2158,37,29129.3,61
64,1631,2158,37,64899.9,199
64,1632,2158,37,46950.5,245
64,1633,2158,37,22529.2,97
64,1634,2158,37,31822.6,66
64,1636,2158,37,93527.5,264
64,1637,2158,37,139838.0,388
64,1638,2158,37,124745.4,301
64,1639,2158,37,3464.4,21
64,1641,2158,37,55570.6,123
64,1643,2158,37,47183.8,165
64,1645,2158,37,45180.8,134
64,1647,2158,37,73012.5,198
64,1648,2158,37,64126.3,139
64,1649,2158,37,32288.5,99
64,1650,2158,37,41035.6,174
64,1651,2158,37,17033.7,159
64,1652,2158,37,92248.3,158
64,1653,2158,37,99240.2,302
64,1655,2158,37,40302.5,104
64,1656,2158,37,29009.0,66
64,1658,2158,37,15530.4,90
64,1660,2158,37,56302.0,187
64,1661,2158,37,1298.5,10
64,1662,2158,37,100093.5,177
64,1663,2158,37,4781.9,16
64,1664,2158,37,160927.6,346
64,1667,2158,37,27905.4,180
64,1668,2158,37,66992.0,166
64,1669,2158,37,76291.6,186
64,1670,2158,37,135173.7,289
64,1672,2158,37,37971.7,83
64,1673,2158,37,70997.8,264
64,1674,2158,37,38896.3,89
64,1676,2158,37,82190.7,162
64,1677,2158,37,76609.4,140
64,1679,2158,37,9935.6,33
64,1680,2158,37,84404.4,185
64,1681,2158,37,73295.2,285
64,1683,2158,37,3246.2,25
64,1684,2158,37,57689.9,156
64,1685,2158,37,129689.1,247
64,1686,2158,37,72314.3,148
64,1688,2158,37,106706.9,192
64,1689,2158,37,39439.1,87
64,1693,2158,37,157415.7,344
64,1694,2158,37,18543.0,131
64,1695,2158,37,84673.6,170
64,1696,2158,37,121541.8,238
64,1697,2158,37,109596.1,301
64,1698,2158,37,44279.7,153
64,1699,2158,37,128727.8,318
64,1700,2158,37,35483.2,173
64,1701,2158,37,59037.6,170
64,1702,2158,37,55564.8,160
64,1703,2158,37,74489.6,331
64,1706,2158,37,3103.2,23
64,1708,2158,37,20682.6,38
64,1710,2158,37,102561.8,181
64,1711,2158,37,78330.3,408
64,1712,2158,37,4227.1,19
64,1713,2158,37,122471.9,484
64,1714,2158,37,7933.0,28
64,1716,2158,37,29457.8,61
64,1718,2158,37,28570.9,197
64,1720,2158,37,98389.3,340
64,1722,2158,37,111652.9,191
64,1723,2158,37,10857.6,40
64,1727,2158,37,27062.8,116
64,1735,2158,37,50494.1,102
64,1736,2158,37,37240.6,126
64,1737,2158,37,23985.8,139
64,1739,2158,37,84326.6,149
64,1741,2158,37,20453.3,35
64,1742,2158,37,29225.7,68
64,1743,2158,37,72697.3,263
64,1746,2158,37,104072.8,300
64,1749,2158,37,19549.1,69
64,1752,2158,37,40843.7,143
64,1753,2158,37,58458.3,218
64,1754,2158,37,54724.3,112
64,1755,2158,37,32053.4,140
64,1757,2158,37,94754.4,247
64,1758,2158,37,58128.8,126
64,1759,2158,37,52635.2,146
64,1760,2158,37,132291.5,337
64,1761,2158,37,55462.3,129
64,1762,2158,37,112900.7,415
64,1766,2158,37,40377.4,140
64,1767,2158,37,3613.0,12
64,1768,2158,37,182700.9,712
64,1769,2158,37,110936.0,332
64,1770,2158,37,55809.8,193
64,1771,2158,37,9550.6,20
64,1772,2158,37,105797.4,340
64,1773,2158,37,42373.1,190
64,1775,2158,37,72451.5,185
64,1778,2158,37,85325.1,243
64,1779,2158,37,6222.0,31
64,1780,2158,37,108407.2,243
64,1782,2158,37,43076.8,190
64,1783,2158,37,76917.8,175
64,1785,2158,37,292459.9,661
64,1786,2158,37,86167.8,173
64,1787,2158,37,18899.4,41
64,1788,2158,37,53884.8,159
64,1789,2158,37,8954.7,16
64,1790,2158,37,17920.2,31
64,1792,2158,37,74738.6,167
64,1794,2158,37,92586.4,318
64,1796,2158,37,78363.6,140
64,1799,2158,37,104517.5,358
64,1800,2158,37,43485.2,117
64,1801,2158,37,28631.5,144
64,1802,2158,37,93074.3,191
64,1803,2158,37,52233.0,92
64,1805,2158,37,14542.7,53
64,1806,2158,37,153274.7,323
64,1807,2158,37,51131.9,173
64,1811,2158,37,134334.5,440
64,1812,2158,37,49589.0,178
64,1814,2158,37,13420.4,56
64,1816,2158,37,66461.5,131
64,1818,2158,37,24497.1,79
64,1819,2158,37,27630.4,56
64,1820,2158,37,116332.4,204
64,1821,2158,37,26741.7,56
64,1822,2158,37,45538.1,107
64,1823,2158,37,85710.5,329
64,1824,2158,37,15610.6,55
64,1825,2158,37,10181.0,59
64,1826,2158,37,16580.5,38
64,1827,2158,37,15931.2,32
64,1828,2158,37,11167.1,86
64,1829,2158,37,21665.6,44
64,1830,2158,37,23337.6,46
64,1832,2158,37,53322.1,130
64,1833,2158,37,137922.0,381
64,1835,2158,37,73292.6,159
64,1838,2158,37,26316.9,57
64,1841,2158,37,13087.2,97
64,1842,2158,37,23717.0,98
64,1843,2158,37,27760.3,96
64,1844,2158,37,44170.7,127
64,1845,2158,37,13149.8,58
64,1846,2158,37,14619.0,30
64,1847,2158,37,74216.3,127
64,1848,2158,37,35658.8,61
64,1849,2158,37,66939.6,137
64,1850,2158,37,100045.8,265
64,1851,2158,37,77023.3,329
64,1853,2158,37,14630.8,46
64,1855,2158,37,115462.3,220
64,1857,2158,37,33320.5,57
64,1859,2158,37,69782.4,301
64,1860,2158,37,65547.5,125
64,1861,2158,37,13022.6,92
64,1863,2158,37,44528.4,140
64,1864,2158,37,83995.4,162
64,1865,2158,37,71551.6,138
64,1870,2158,37,31344.3,190
64,1871,2158,37,6381.3,44
64,1872,2158,37,26094.6,104
64,1873,2158,37,40878.0,72
64,1875,2158,37,64793.4,132
64,1876,2158,37,53476.5,105
64,1877,2158,37,173985.6,345
64,1878,2158,37,131462.2,252
64,1879,2158,37,68224.2,230
64,1881,2158,37,66623.7,280
64,1882,2158,37,111269.2,365
64,1883,2158,37,84009.4,201
64,1884,2158,37,29791.3,70
64,1887,2158,37,49608.0,348
64,1888,2158,37,43631.3,77
64,1889,2158,37,61782.1,261
64,1893,2158,37,62559.7,280
64,1894,2158,37,26014.0,74
64,1895,2158,37,106299.2,389
64,1896,2158,37,142330.4,375
64,1897,2158,37,138845.3,355
64,1898,2158,37,22506.5,159
64,1900,2158,37,37377.6,187
64,1901,2158,37,23991.3,162
64,1902,2158,37,105063.3,341
64,1904,2158,37,57801.2,99
64,1905,2158,37,186008.9,493
64,1906,2158,37,104375.5,194
64,1909,2158,37,32259.2,57
64,1910,2158,37,106942.9,185
64,1911,2158,37,18983.9,56
64,1916,2158,37,29197.3,121
64,1917,2158,37,48747.6,99
64,1919,2158,37,53745.1,198
64,1920,2158,37,41158.8,185
64,1922,2158,37,135401.9,241
64,1923,2158,37,12774.3,55
64,1924,2158,37,44679.8,137
64,1925,2158,37,44631.0,82
64,1926,2158,37,41651.1,166
64,1927,2158,37,56603.5,133
64,1928,2158,37,7165.9,43
64,1931,2158,37,122095.6,403
64,1932,2158,37,127899.7,367
64,1933,2158,37,118002.2,361
64,1934,2158,37,18630.2,103
64,1935,2158,37,152257.1,350
64,1936,2158,37,87123.8,175
64,1938,2158,37,96706.4,196
64,1942,2158,37,37934.2,189
64,1945,2158,37,136283.1,335
64,1947,2158,37,43348.0,153
64,1949,2158,37,107430.7,312
64,1951,2158,37,30658.5,159
64,1952,2158,37,22874.1,190
64,1955,2158,37,107990.6,235
64,1956,2158,37,25430.5,62
64,1957,2158,37,70962.2,258
64,1958,2158,37,4786.0,33
64,1959,2158,37,17210.4,46
64,1960,2158,37,26572.7,65
64,1961,2158,37,66680.4,234
64,1963,2158,37,47089.8,132
64,1964,2158,37,66433.0,144
64,1966,2158,37,116264.2,312
64,1967,2158,37,12567.3,44
64,1968,2158,37,108182.3,214
64,1969,2158,37,126862.9,298
64,1971,2158,37,107865.8,349
64,1973,2158,37,91144.9,197
64,1974,2158,37,50681.0,88
64,1975,2158,37,79222.3,138
64,1976,2158,37,18983.2,54
64,1977,2158,37,34495.5,61
64,1978,2158,37,47134.7,163
64,1980,2158,37,93556.0,190
64,1982,2158,37,21919.2,76
64,1983,2158,37,118652.8,282
64,1984,2158,37,48841.4,178
64,1985,2158,37,5082.9,32
64,1986,2158,37,50930.0,91
64,1987,2158,37,10134.6,42
64,1990,2158,37,30677.5,106
64,1991,2158,37,30034.8,135
64,1993,2158,37,13648.3,68
64,1995,2158,37,74379.6,173
64,1996,2158,37,15771.1,131
64,1997,2158,37,72252.1,213
64,1998,2158,37,136759.1,286
64,1999,2158,37,85132.4,171
64,2000,2158,37,25489.0,50
64,2002,2158,37,127113.9,298
64,2003,2158,37,7856.9,21
64,2007,2158,37,12580.8,30
64,2008,2158,37,9200.8,65
64,2010,2158,37,96180.0,278
64,2011,2158,37,132386.7,428
64,2012,2158,37,75472.7,228
64,2013,2158,37,94449.5,219
64,2015,2158,37,97623.7,196
64,2016,2158,37,147248.7,524
64,2018,2158,37,21464.4,148
64,2020,2158,37,86813.4,164
64,2023,2158,37,63676.0,200
64,2026,2158,37,41359.2,214
64,2027,2158,37,26550.0,72
64,2028,2158,37,41988.9,77
64,2029,2158,37,103698.0,200
64,2030,2158,37,14093.2,137
64,2032,2158,37,75995.4,193
64,2034,2158,37,99196.9,276
64,2035,2158,37,25604.8,52
64,2037,2158,37,101446.2,199
64,2038,2158,37,22044.6,152
64,2039,2158,37,25498.8,90
64,2041,2158,37,31835.1,110
64,2042,2158,37,18105.1,176
64,2043,2158,37,105482.6,299
64,2044,2158,37,162128.2,514
64,2045,2158,37,47968.9,165
64,2046,2158,37,2755.6,19
64,2047,2158,37,18058.6,52
64,2049,2158,37,134046.8,259
64,2050,2158,37,36811.7,106
64,2053,2158,37,111628.1,197
64,2054,2158,37,29400.8,110
64,2055,2158,37,121337.1,297
64,2056,2158,37,3528.7,13
64,2058,2158,37,163083.6,497
64,2059,2158,37,88049.9,289
64,2061,2158,37,49262.3,206
64,2070,2158,37,16645.0,136
64,2071,2158,37,12755.9,124
64,2072,2158,37,50766.7,111
64,2073,2158,37,119938.3,250
64,2074,2158,37,61733.4,124
64,2075,2158,37,21700.1,58
64,2076,2158,37,52594.2,90
64,2077,2158,37,96819.2,236
64,2079,2158,37,67183.5,155
64,2080,2158,37,26398.2,53
64,2081,2158,37,18744.3,117
64,2082,2158,37,7660.9,14
64,2083,2158,37,42808.6,144
64,2084,2158,37,53615.7,188
64,2085,2158,37,25188.3,45
64,2087,2158,37,133181.4,290
64,2088,2158,37,97337.4,395
64,2089,2158,37,149578.7,398
64,2091,2158,37,41029.7,129
64,2093,2158,37,88701.7,174
64,2094,2158,37,88117.1,178
64,2096,2158,37,31379.0,63
64,2097,2158,37,79615.3,146
64,2098,2158,37,63425.0,172
64,2100,2158,37,7959.5,25
64,2104,2158,37,117675.6,322
64,2105,2158,37,90377.2,216
64,2106,2158,37,37914.8,77
64,2108,2158,37,51330.5,99
64,2109,2158,37,161194.0,365
64,2114,2158,37,10426.8,38
64,2116,2158,37,7518.3,19
64,2117,2158,37,27531.5,97
64,2118,2158,37,42344.5,133
64,2120,2158,37,88668.0,258
64,2125,2158,37,53305.0,288
64,2126,2158,37,25824.2,107
64,2128,2158,37,93307.5,165
65,1,26,13,62987.3,165
65,2,2,3,39812.3,97
65,3,8,1,67363.2,146
65,4,30,4,41170.9,150
65,5,8,3,5976.7,24
65,5,8,21,81973.3,238
65,6,5,14,39203.8,78
65,6,5,32,141471.6,293
65,7,14,8,38327.4,84
65,8,13,7,63993.6,156
65,9,33,17,60323.0,120
65,9,33,35,16878.2,84
65,11,16,4,38520.8,107
65,13,42,5,27136.7,95
65,13,42,23,47419.6,191
65,14,40,1,22805.5,114
65,14,40,10,46863.2,162
65,16,31,19,48586.3,113
65,17,42,2,6461.5,26
65,18,34,17,17871.6,146
65,19,23,26,19516.7,162
65,20,35,15,62986.4,138
65,21,46,15,14010.5,25
65,23,33,2,11799.2,37
65,24,42,9,9690.9,79
65,24,42,27,113933.6,395
65,25,32,29,82143.8,193
65,26,38,4,52374.4,142
65,28,53,26,2013.3,10
65,28,53,35,9027.3,21
65,29,38,8,31070.9,61
65,30,36,22,11082.7,27
65,31,55,9,87107.5,160
65,31,55,36,37544.8,86
65,32,61,27,63432.8,149
65,33,49,22,38669.0,71
65,36,50,31,111189.6,290
65,37,49,5,22567.9,53
65,37,49,32,34626.3,139
65,40,65,12,17003.9,85
65,43,47,8,10537.7,18
65,43,47,17,12782.9,45
65,48,51,21,17631.2,144
65,48,51,30,13054.2,65
65,49,68,7,36180.6,181
65,50,64,25,63214.2,136
65,51,58,32,45982.3,159
65,52,80,12,133235.5,324
65,52,80,21,33759.3,70
65,53,75,33,83763.6,148
65,54,68,35,15336.1,53
65,55,72,3,18662.3,68
65,57,62,35,72212.5,193
65,58,66,2,48589.7,146
65,58,66,11,58516.1,144
65,61,67,20,46366.2,113
65,62,78,7,14969.9,47
65,62,78,25,29478.9,130
65,62,78,34,12657.5,63
65,63,81,28,12952.2,26
65,66,90,16,46299.8,160
65,67,83,8,50625.8,116
65,68,68,9,24266.5,82
65,68,68,36,13449.6,47
65,69,74,29,15902.5,56
65,70,70,15,27196.0,94
65,72,92,8,98295.9,193
65,77,91,9,7847.7,64
65,78,89,1,16148.8,80
65,78,89,10,68523.6,161
65,78,89,19,42331.1,97
65,78,89,28,92892.0,241
65,79,92,8,6862.0,24
65,82,95,26,12003.6,60
65,83,93,9,13596.3,24
65,84,99,2,1599.2,13
65,84,99,20,36359.0,122
65,84,99,29,16324.1,83
65,85,91,7,28659.0,57
65,85,91,16,53176.9,91
65,85,91,34,67508.8,278
65,86,108,9,36283.0,160
65,86,108,18,36232.4,132
65,88,98,35,92666.5,186
65,90,90,36,128282.9,232
65,92,111,7,23392.9,66
65,92,111,16,36742.4,127
65,93,95,23,14903.1,50
65,99,110,5,28358.8,98
65,99,110,32,26982.4,119
65,100,105,21,48091.1,108
65,102,112,29,36456.4,129
65,103,107,8,69990.3,291
65,103,107,26,48600.9,168
65,104,105,12,21413.7,74
65,104,105,30,34378.4,148
65,105,111,5,40596.1,93
65,106,128,15,18832.5,81
65,109,120,18,35241.5,177
65,110,116,10,82982.5,142
65,111,110,18,24464.6,62
65,112,119,14,5484.0,33
65,112,119,23,21608.6,53
65,118,124,6,15065.1,35
65,118,124,15,37401.2,188
65,119,138,2,23393.8,81
65,119,138,11,19510.3,55
65,120,127,3,21901.5,48
65,120,127,21,15301.1,30
65,120,127,30,56682.7,196
65,121,125,27,68330.8,134
65,124,140,12,18308.1,152
